0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
