0.066666667,0
0.066666667,0
0.066666667,0
0.066666667,0
0.066666667,0
0.066666667,0
0.066666667,0
0.066666667,0
0.066666667,0
0.066666667,0
0.05,0
0.016666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
0.006666667,0
